Length	Assembly
1103	FlyBase_Contig
1102	FlyBase_Contig
1102	FlyBase_Contig
1102	FlyBase_Contig
1101	FlyBase_Contig
1101	FlyBase_Contig
1101	FlyBase_Contig
1101	FlyBase_Contig
1100	FlyBase_Contig
1100	FlyBase_Contig
1099	FlyBase_Contig
1099	FlyBase_Contig
1098	FlyBase_Contig
1098	FlyBase_Contig
1098	FlyBase_Contig
1097	FlyBase_Contig
1097	FlyBase_Contig
1097	FlyBase_Contig
1096	FlyBase_Contig
1096	FlyBase_Contig
1095	FlyBase_Contig
1094	FlyBase_Contig
1094	FlyBase_Contig
1093	FlyBase_Contig
1092	FlyBase_Contig
1092	FlyBase_Contig
1091	FlyBase_Contig
1091	FlyBase_Contig
1090	FlyBase_Contig
1090	FlyBase_Contig
1090	FlyBase_Contig
1090	FlyBase_Contig
1090	FlyBase_Contig
1089	FlyBase_Contig
1089	FlyBase_Contig
1089	FlyBase_Contig
1088	FlyBase_Contig
1088	FlyBase_Contig
1088	FlyBase_Contig
1088	FlyBase_Contig
1087	FlyBase_Contig
1087	FlyBase_Contig
1087	FlyBase_Contig
1087	FlyBase_Contig
1086	FlyBase_Contig
1086	FlyBase_Contig
1086	FlyBase_Contig
1086	FlyBase_Contig
1084	FlyBase_Contig
1084	FlyBase_Contig
1084	FlyBase_Contig
1084	FlyBase_Contig
1084	FlyBase_Contig
1083	FlyBase_Contig
1083	FlyBase_Contig
1083	FlyBase_Contig
1083	FlyBase_Contig
1082	FlyBase_Contig
1082	FlyBase_Contig
1081	FlyBase_Contig
1081	FlyBase_Contig
1081	FlyBase_Contig
1080	FlyBase_Contig
1080	FlyBase_Contig
1080	FlyBase_Contig
1079	FlyBase_Contig
1079	FlyBase_Contig
1079	FlyBase_Contig
1078	FlyBase_Contig
1078	FlyBase_Contig
1078	FlyBase_Contig
1078	FlyBase_Contig
1078	FlyBase_Contig
1078	FlyBase_Contig
1077	FlyBase_Contig
1077	FlyBase_Contig
1076	FlyBase_Contig
1076	FlyBase_Contig
1076	FlyBase_Contig
1076	FlyBase_Contig
1075	FlyBase_Contig
1075	FlyBase_Contig
1075	FlyBase_Contig
1075	FlyBase_Contig
1074	FlyBase_Contig
1074	FlyBase_Contig
1074	FlyBase_Contig
1074	FlyBase_Contig
1074	FlyBase_Contig
1074	FlyBase_Contig
1073	FlyBase_Contig
1073	FlyBase_Contig
1072	FlyBase_Contig
1072	FlyBase_Contig
1071	FlyBase_Contig
1071	FlyBase_Contig
1071	FlyBase_Contig
1070	FlyBase_Contig
1070	FlyBase_Contig
1070	FlyBase_Contig
1069	FlyBase_Contig
1069	FlyBase_Contig
1068	FlyBase_Contig
1068	FlyBase_Contig
1067	FlyBase_Contig
1067	FlyBase_Contig
1067	FlyBase_Contig
1067	FlyBase_Contig
1066	FlyBase_Contig
1066	FlyBase_Contig
1065	FlyBase_Contig
1065	FlyBase_Contig
1064	FlyBase_Contig
1064	FlyBase_Contig
1064	FlyBase_Contig
1063	FlyBase_Contig
1063	FlyBase_Contig
1063	FlyBase_Contig
1063	FlyBase_Contig
1063	FlyBase_Contig
1063	FlyBase_Contig
1063	FlyBase_Contig
1063	FlyBase_Contig
1062	FlyBase_Contig
1062	FlyBase_Contig
1062	FlyBase_Contig
1062	FlyBase_Contig
1062	FlyBase_Contig
1062	FlyBase_Contig
1061	FlyBase_Contig
1060	FlyBase_Contig
1060	FlyBase_Contig
1060	FlyBase_Contig
1060	FlyBase_Contig
1060	FlyBase_Contig
1059	FlyBase_Contig
1059	FlyBase_Contig
1059	FlyBase_Contig
1059	FlyBase_Contig
1058	FlyBase_Contig
1058	FlyBase_Contig
1058	FlyBase_Contig
1058	FlyBase_Contig
1058	FlyBase_Contig
1057	FlyBase_Contig
1057	FlyBase_Contig
1056	FlyBase_Contig
1056	FlyBase_Contig
1056	FlyBase_Contig
1056	FlyBase_Contig
1056	FlyBase_Contig
1055	FlyBase_Contig
1055	FlyBase_Contig
1055	FlyBase_Contig
1055	FlyBase_Contig
1055	FlyBase_Contig
1055	FlyBase_Contig
1054	FlyBase_Contig
1054	FlyBase_Contig
1054	FlyBase_Contig
1054	FlyBase_Contig
1053	FlyBase_Contig
1053	FlyBase_Contig
1053	FlyBase_Contig
1053	FlyBase_Contig
1053	FlyBase_Contig
1053	FlyBase_Contig
1052	FlyBase_Contig
1052	FlyBase_Contig
1052	FlyBase_Contig
1051	FlyBase_Contig
1051	FlyBase_Contig
1051	FlyBase_Contig
1051	FlyBase_Contig
1051	FlyBase_Contig
1050	FlyBase_Contig
1050	FlyBase_Contig
1049	FlyBase_Contig
1049	FlyBase_Contig
1049	FlyBase_Contig
1049	FlyBase_Contig
1049	FlyBase_Contig
1048	FlyBase_Contig
1048	FlyBase_Contig
1048	FlyBase_Contig
1048	FlyBase_Contig
1048	FlyBase_Contig
1048	FlyBase_Contig
1047	FlyBase_Contig
1047	FlyBase_Contig
1047	FlyBase_Contig
1047	FlyBase_Contig
1047	FlyBase_Contig
1046	FlyBase_Contig
1046	FlyBase_Contig
1045	FlyBase_Contig
1045	FlyBase_Contig
1045	FlyBase_Contig
1045	FlyBase_Contig
1045	FlyBase_Contig
1044	FlyBase_Contig
1044	FlyBase_Contig
1044	FlyBase_Contig
1044	FlyBase_Contig
1043	FlyBase_Contig
1043	FlyBase_Contig
1042	FlyBase_Contig
1042	FlyBase_Contig
1042	FlyBase_Contig
1042	FlyBase_Contig
1042	FlyBase_Contig
1042	FlyBase_Contig
1042	FlyBase_Contig
1041	FlyBase_Contig
1041	FlyBase_Contig
1041	FlyBase_Contig
1040	FlyBase_Contig
1040	FlyBase_Contig
1040	FlyBase_Contig
1040	FlyBase_Contig
1040	FlyBase_Contig
1039	FlyBase_Contig
1039	FlyBase_Contig
1039	FlyBase_Contig
1039	FlyBase_Contig
1038	FlyBase_Contig
1038	FlyBase_Contig
1038	FlyBase_Contig
1038	FlyBase_Contig
1038	FlyBase_Contig
1037	FlyBase_Contig
1037	FlyBase_Contig
1037	FlyBase_Contig
1037	FlyBase_Contig
1036	FlyBase_Contig
1036	FlyBase_Contig
1035	FlyBase_Contig
1035	FlyBase_Contig
1035	FlyBase_Contig
1035	FlyBase_Contig
1035	FlyBase_Contig
1033	FlyBase_Contig
1033	FlyBase_Contig
1033	FlyBase_Contig
1033	FlyBase_Contig
1033	FlyBase_Contig
1032	FlyBase_Contig
1032	FlyBase_Contig
1032	FlyBase_Contig
1032	FlyBase_Contig
1031	FlyBase_Contig
1031	FlyBase_Contig
1031	FlyBase_Contig
1031	FlyBase_Contig
1030	FlyBase_Contig
1030	FlyBase_Contig
1030	FlyBase_Contig
1029	FlyBase_Contig
1029	FlyBase_Contig
1029	FlyBase_Contig
1029	FlyBase_Contig
1029	FlyBase_Contig
1029	FlyBase_Contig
1029	FlyBase_Contig
1029	FlyBase_Contig
1029	FlyBase_Contig
1028	FlyBase_Contig
1028	FlyBase_Contig
1028	FlyBase_Contig
1027	FlyBase_Contig
1027	FlyBase_Contig
1027	FlyBase_Contig
1027	FlyBase_Contig
1027	FlyBase_Contig
1026	FlyBase_Contig
1026	FlyBase_Contig
1025	FlyBase_Contig
1025	FlyBase_Contig
1025	FlyBase_Contig
1025	FlyBase_Contig
1023	FlyBase_Contig
1023	FlyBase_Contig
1023	FlyBase_Contig
1022	FlyBase_Contig
1022	FlyBase_Contig
1022	FlyBase_Contig
1022	FlyBase_Contig
1022	FlyBase_Contig
1021	FlyBase_Contig
1021	FlyBase_Contig
1021	FlyBase_Contig
1020	FlyBase_Contig
1020	FlyBase_Contig
1020	FlyBase_Contig
1020	FlyBase_Contig
1019	FlyBase_Contig
1019	FlyBase_Contig
1019	FlyBase_Contig
1019	FlyBase_Contig
1019	FlyBase_Contig
1018	FlyBase_Contig
1018	FlyBase_Contig
1018	FlyBase_Contig
1018	FlyBase_Contig
1017	FlyBase_Contig
1016	FlyBase_Contig
1016	FlyBase_Contig
1016	FlyBase_Contig
1015	FlyBase_Contig
1015	FlyBase_Contig
1014	FlyBase_Contig
1014	FlyBase_Contig
1014	FlyBase_Contig
1014	FlyBase_Contig
1014	FlyBase_Contig
1014	FlyBase_Contig
1013	FlyBase_Contig
1013	FlyBase_Contig
1013	FlyBase_Contig
1013	FlyBase_Contig
1012	FlyBase_Contig
1012	FlyBase_Contig
1012	FlyBase_Contig
1012	FlyBase_Contig
1012	FlyBase_Contig
1011	FlyBase_Contig
1011	FlyBase_Contig
1011	FlyBase_Contig
1011	FlyBase_Contig
1010	FlyBase_Contig
1010	FlyBase_Contig
1010	FlyBase_Contig
1010	FlyBase_Contig
1010	FlyBase_Contig
1009	FlyBase_Contig
1008	FlyBase_Contig
1008	FlyBase_Contig
1008	FlyBase_Contig
1007	FlyBase_Contig
1007	FlyBase_Contig
1006	FlyBase_Contig
1006	FlyBase_Contig
1006	FlyBase_Contig
1005	FlyBase_Contig
1005	FlyBase_Contig
1005	FlyBase_Contig
1005	FlyBase_Contig
1005	FlyBase_Contig
1005	FlyBase_Contig
1004	FlyBase_Contig
1004	FlyBase_Contig
1004	FlyBase_Contig
1004	FlyBase_Contig
1003	FlyBase_Contig
1003	FlyBase_Contig
1002	FlyBase_Contig
1002	FlyBase_Contig
1002	FlyBase_Contig
1001	FlyBase_Contig
1001	FlyBase_Contig
1001	FlyBase_Contig
1001	FlyBase_Contig
1001	FlyBase_Contig
1001	FlyBase_Contig
995	FlyBase_Contig
988	FlyBase_Contig
985	FlyBase_Contig
980	FlyBase_Contig
979	FlyBase_Contig
974	FlyBase_Contig
964	FlyBase_Contig
955	FlyBase_Contig
954	FlyBase_Contig
946	FlyBase_Contig
914	FlyBase_Contig
908	FlyBase_Contig
906	FlyBase_Contig
897	FlyBase_Contig
890	FlyBase_Contig
886	FlyBase_Contig
884	FlyBase_Contig
883	FlyBase_Contig
863	FlyBase_Contig
848	FlyBase_Contig
843	FlyBase_Contig
817	FlyBase_Contig
810	FlyBase_Contig
807	FlyBase_Contig
804	FlyBase_Contig
798	FlyBase_Contig
796	FlyBase_Contig
790	FlyBase_Contig
787	FlyBase_Contig
773	FlyBase_Contig
769	FlyBase_Contig
769	FlyBase_Contig
769	FlyBase_Contig
766	FlyBase_Contig
760	FlyBase_Contig
760	FlyBase_Contig
759	FlyBase_Contig
758	FlyBase_Contig
755	FlyBase_Contig
754	FlyBase_Contig
753	FlyBase_Contig
749	FlyBase_Contig
743	FlyBase_Contig
738	FlyBase_Contig
735	FlyBase_Contig
734	FlyBase_Contig
730	FlyBase_Contig
727	FlyBase_Contig
724	FlyBase_Contig
724	FlyBase_Contig
724	FlyBase_Contig
723	FlyBase_Contig
720	FlyBase_Contig
719	FlyBase_Contig
716	FlyBase_Contig
716	FlyBase_Contig
714	FlyBase_Contig
714	FlyBase_Contig
713	FlyBase_Contig
712	FlyBase_Contig
712	FlyBase_Contig
704	FlyBase_Contig
702	FlyBase_Contig
691	FlyBase_Contig
653	FlyBase_Contig
630	FlyBase_Contig
611	FlyBase_Contig
574	FlyBase_Contig
567	FlyBase_Contig
564	FlyBase_Contig
544	FlyBase_Contig
530	FlyBase_Contig
511	FlyBase_Contig
461	FlyBase_Contig
451	FlyBase_Contig
380	FlyBase_Contig
361	FlyBase_Contig
338	FlyBase_Contig
294	FlyBase_Contig
201	FlyBase_Contig
176	FlyBase_Contig
