Length	Assembly
1045	FlyBase_Scaffold
1045	FlyBase_Scaffold
1044	FlyBase_Scaffold
1044	FlyBase_Scaffold
1044	FlyBase_Scaffold
1043	FlyBase_Scaffold
1043	FlyBase_Scaffold
1042	FlyBase_Scaffold
1042	FlyBase_Scaffold
1042	FlyBase_Scaffold
1042	FlyBase_Scaffold
1042	FlyBase_Scaffold
1041	FlyBase_Scaffold
1041	FlyBase_Scaffold
1041	FlyBase_Scaffold
1040	FlyBase_Scaffold
1040	FlyBase_Scaffold
1040	FlyBase_Scaffold
1040	FlyBase_Scaffold
1039	FlyBase_Scaffold
1039	FlyBase_Scaffold
1039	FlyBase_Scaffold
1038	FlyBase_Scaffold
1038	FlyBase_Scaffold
1038	FlyBase_Scaffold
1037	FlyBase_Scaffold
1037	FlyBase_Scaffold
1037	FlyBase_Scaffold
1037	FlyBase_Scaffold
1036	FlyBase_Scaffold
1036	FlyBase_Scaffold
1035	FlyBase_Scaffold
1035	FlyBase_Scaffold
1035	FlyBase_Scaffold
1035	FlyBase_Scaffold
1035	FlyBase_Scaffold
1033	FlyBase_Scaffold
1033	FlyBase_Scaffold
1033	FlyBase_Scaffold
1033	FlyBase_Scaffold
1032	FlyBase_Scaffold
1032	FlyBase_Scaffold
1032	FlyBase_Scaffold
1031	FlyBase_Scaffold
1031	FlyBase_Scaffold
1031	FlyBase_Scaffold
1030	FlyBase_Scaffold
1030	FlyBase_Scaffold
1030	FlyBase_Scaffold
1029	FlyBase_Scaffold
1029	FlyBase_Scaffold
1029	FlyBase_Scaffold
1029	FlyBase_Scaffold
1029	FlyBase_Scaffold
1029	FlyBase_Scaffold
1029	FlyBase_Scaffold
1028	FlyBase_Scaffold
1028	FlyBase_Scaffold
1027	FlyBase_Scaffold
1027	FlyBase_Scaffold
1027	FlyBase_Scaffold
1026	FlyBase_Scaffold
1026	FlyBase_Scaffold
1025	FlyBase_Scaffold
1025	FlyBase_Scaffold
1025	FlyBase_Scaffold
1025	FlyBase_Scaffold
1023	FlyBase_Scaffold
1023	FlyBase_Scaffold
1022	FlyBase_Scaffold
1022	FlyBase_Scaffold
1022	FlyBase_Scaffold
1022	FlyBase_Scaffold
1021	FlyBase_Scaffold
1021	FlyBase_Scaffold
1021	FlyBase_Scaffold
1020	FlyBase_Scaffold
1020	FlyBase_Scaffold
1020	FlyBase_Scaffold
1019	FlyBase_Scaffold
1019	FlyBase_Scaffold
1019	FlyBase_Scaffold
1019	FlyBase_Scaffold
1019	FlyBase_Scaffold
1018	FlyBase_Scaffold
1018	FlyBase_Scaffold
1018	FlyBase_Scaffold
1018	FlyBase_Scaffold
1016	FlyBase_Scaffold
1016	FlyBase_Scaffold
1016	FlyBase_Scaffold
1015	FlyBase_Scaffold
1015	FlyBase_Scaffold
1014	FlyBase_Scaffold
1014	FlyBase_Scaffold
1014	FlyBase_Scaffold
1014	FlyBase_Scaffold
1014	FlyBase_Scaffold
1013	FlyBase_Scaffold
1013	FlyBase_Scaffold
1013	FlyBase_Scaffold
1012	FlyBase_Scaffold
1012	FlyBase_Scaffold
1012	FlyBase_Scaffold
1012	FlyBase_Scaffold
1012	FlyBase_Scaffold
1011	FlyBase_Scaffold
1011	FlyBase_Scaffold
1011	FlyBase_Scaffold
1011	FlyBase_Scaffold
1010	FlyBase_Scaffold
1010	FlyBase_Scaffold
1010	FlyBase_Scaffold
1010	FlyBase_Scaffold
1008	FlyBase_Scaffold
1008	FlyBase_Scaffold
1008	FlyBase_Scaffold
1007	FlyBase_Scaffold
1007	FlyBase_Scaffold
1006	FlyBase_Scaffold
1006	FlyBase_Scaffold
1006	FlyBase_Scaffold
1005	FlyBase_Scaffold
1005	FlyBase_Scaffold
1005	FlyBase_Scaffold
1005	FlyBase_Scaffold
1005	FlyBase_Scaffold
1004	FlyBase_Scaffold
1004	FlyBase_Scaffold
1004	FlyBase_Scaffold
1004	FlyBase_Scaffold
1003	FlyBase_Scaffold
1001	FlyBase_Scaffold
1001	FlyBase_Scaffold
1001	FlyBase_Scaffold
1001	FlyBase_Scaffold
1001	FlyBase_Scaffold
564	FlyBase_Scaffold
544	FlyBase_Scaffold
