genome,MAG_ID,cluster,score
3300078330_79.fna,3300078330_79,8925_0,84.22718127509366
3300051238_191.fna,3300051238_191,8926_0,87.93128381879109
3300055099_86.fna,3300055099_86,8927_0,58.62822008397807
3300055099_6.fna,3300055099_6,8928_0,47.82448904794633
3300073873_6.fna,3300073873_6,8929_0,65.74256365328401
3300082195_14.fna,3300082195_14,8930_0,84.58678699
3300055048_35.fna,3300055048_35,8931_0,81.71297622
3300061856_77.fna,3300061856_77,8932_1,90.51906637331282
3300065083_28.fna,3300065083_28,8932_2,62.37825351
3300050239_30.fna,3300050239_30,8933_1,95.72131155716464
3300069934_3.fna,3300069934_3,8934_0,76.03693846
3300082267_51.fna,3300082267_51,8935_0,92.33409363299788
3300051238_89.fna,3300051238_89,8936_1,88.9879414
3300062823_61.fna,3300062823_61,8937_1,63.60053734519572
3300081790_5.fna,3300081790_5,8938_0,79.02338632152721
3300079526_36.fna,3300079526_36,8939_0,86.33919835955139
3300082073_111.fna,3300082073_111,8940_0,56.46033256998835
3300050240_27.fna,3300050240_27,8941_1,90.71023248461525
3300080031_58.fna,3300080031_58,8942_0,47.15905886
3300050236_46.fna,3300050236_46,8943_0,47.40495793151189
3300057038_18.fna,3300057038_18,8944_1,82.21871618596677
3300054704_92.fna,3300054704_92,8945_0,55.59800176783495
3300054986_117.fna,3300054986_117,8946_0,92.19319419674048
3300050222_66.fna,3300050222_66,8947_0,64.81273603096236
3300045996_205.fna,3300045996_205,8948_0,56.07797147311615
3300057031_118.fna,3300057031_118,8949_0,65.25369598898924
3300082282_83.fna,3300082282_83,8950_0,37.327552870443505
3300067033_3.fna,3300067033_3,8951_0,77.50616556061512
3300073304_7.fna,3300073304_7,8952_0,85.70999403
3300082215_81.fna,3300082215_81,8953_0,70.25120834672288
3300013104_37.fna,3300013104_37,8954_0,77.53553134736487
3300042934_110.fna,3300042934_110,8955_0,60.44994916
3300080622_9.fna,3300080622_9,8956_0,65.92400213574864
3300049571_5.fna,3300049571_5,8957_1,99.43317279007228
3300072659_59.fna,3300072659_59,8958_1,102.24718749540158
3300064095_200.fna,3300064095_200,8959_0,78.38709557869326
3300063155_60.fna,3300063155_60,8960_0,57.85600845
3300062686_34.fna,3300062686_34,8961_0,71.82300772816188
3300063017_21.fna,3300063017_21,8962_0,77.22537328897643
3300042002_11.fna,3300042002_11,8963_0,90.71401527713306
3300049569_53.fna,3300049569_53,8964_0,62.91870023397762
3300064183_12.fna,3300064183_12,8965_1,74.68668481583794
3300064042_29.fna,3300064042_29,8966_0,66.74747054
3300046559_30.fna,3300046559_30,8967_1,77.92970263543064
3300057020_91.fna,3300057020_91,8968_0,82.35397960529359
3300073287_4.fna,3300073287_4,8969_0,76.63217282858109
3300049173_11.fna,3300049173_11,8970_0,54.98421960407075
3300023059_8.fna,3300023059_8,8971_0,65.41656239519477
3300056673_37.fna,3300056673_37,8972_1,80.81707860123927
3300056675_5.fna,3300056675_5,8972_2,86.20893753836037
3300072980_1.fna,3300072980_1,8973_1,88.18659617516876
3300072652_46.fna,3300072652_46,8974_0,63.03192406101715
3300072780_37.fna,3300072780_37,8975_1,89.02718829105034
3300072952_20.fna,3300072952_20,8976_0,45.52225596935196
3300066006_115.fna,3300066006_115,8977_0,49.33496322183395
3300077907_83.fna,3300077907_83,8978_0,71.58844135364272
3300066006_60.fna,3300066006_60,8979_0,77.89241219399487
3300081529_20.fna,3300081529_20,8980_0,82.82625661320813
3300049581_81.fna,3300049581_81,8981_1,66.51096979786597
3300044682_51.fna,3300044682_51,8982_0,76.01729971910903
3300051670_5.fna,3300051670_5,8983_1,80.26777132989969
3300064066_91.fna,3300064066_91,8983_2,76.11313757888345
3300043250_11.fna,3300043250_11,8983_3,73.29096108787283
3300079545_8.fna,3300079545_8,8983_4,71.73681162884904
3300082528_49.fna,3300082528_49,8984_0,72.29763181289209
3300060650_58.fna,3300060650_58,8985_1,89.41993200402341
3300075492_7.fna,3300075492_7,8985_2,72.50493926182838
3300078369_9.fna,3300078369_9,8986_1,78.17286666956583
3300078732_5.fna,3300078732_5,8986_2,80.05412857693979
3300082194_26.fna,3300082194_26,8986_3,65.01355680596687
3300082524_17.fna,3300082524_17,8986_4,63.277395847026995
3300061644_42.fna,3300061644_42,8987_0,81.22832047283056
3300075647_11.fna,3300075647_11,8988_0,78.50770083685146
3300076031_35.fna,3300076031_35,8989_0,92.52847394346446
3300045003_57.fna,3300045003_57,8990_1,81.94925369
3300075651_74.fna,3300075651_74,8990_2,45.88004503395245
3300066538_64.fna,3300066538_64,8991_1,56.780724886700234
3300078359_141.fna,3300078359_141,8991_2,96.25184129161516
3300062846_32.fna,3300062846_32,8991_3,70.27875871970737
3300044833_28.fna,3300044833_28,8991_4,40.156327736519756
3300079401_14.fna,3300079401_14,8991_5,35.54290719008398
3300054962_70.fna,3300054962_70,8992_0,82.36369519234248
3300049580_91.fna,3300049580_91,8993_1,86.42833733970598
3300044964_14.fna,3300044964_14,8994_0,64.71721774316424
3300082504_7.fna,3300082504_7,8995_0,33.43617790207674
3300062836_55.fna,3300062836_55,8996_1,95.64395721776215
3300048820_39.fna,3300048820_39,8997_1,87.44105359375325
3300077992_85.fna,3300077992_85,8997_2,93.63369411618217
3300060656_59.fna,3300060656_59,8998_0,68.38036049
3300056868_49.fna,3300056868_49,8999_1,84.32797080774772
3300082527_40.fna,3300082527_40,9000_0,42.06729008137188
3300082225_143.fna,3300082225_143,9001_0,58.463893721555316
3300046493_17.fna,3300046493_17,9002_0,77.72945529
3300081827_73.fna,3300081827_73,9003_0,88.34986893950096
3300067512_23.fna,3300067512_23,9004_1,53.96083081648778
3300077116_16.fna,3300077116_16,9005_0,58.448575751343746
3300061638_9.fna,3300061638_9,9006_1,48.55272102740085
3300082514_27.fna,3300082514_27,9006_2,71.09347163534892
3300064043_70.fna,3300064043_70,9006_3,72.01572434507163
3300075492_41.fna,3300075492_41,9007_0,71.36452316842659
3300082527_37.fna,3300082527_37,9008_1,82.36542736925092
3300044740_4.fna,3300044740_4,9009_1,70.72805441075649
3300045002_13.fna,3300045002_13,9010_0,50.763386321527214
3300054961_62.fna,3300054961_62,9011_0,91.29256848435665
3300076625_24.fna,3300076625_24,9012_0,66.94470970689845
3300082192_77.fna,3300082192_77,9013_0,67.32997779256138
3300073834_45.fna,3300073834_45,9014_1,59.15963479316936
3300082206_4.fna,3300082206_4,9014_2,91.42605078
3300043716_1.fna,3300043716_1,9014_3,93.60819488
3300061213_6.fna,3300061213_6,9015_0,88.72978828767023
3300073837_9.fna,3300073837_9,9016_0,74.47784203
3300045886_17.fna,3300045886_17,9017_1,93.00865486711362
3300082216_37.fna,3300082216_37,9018_0,81.04702012878084
3300081505_65.fna,3300081505_65,9019_1,85.88875700452118
3300082535_43.fna,3300082535_43,9020_1,66.78998716053778
3300045996_353.fna,3300045996_353,9021_0,61.26431799421632
3300081788_17.fna,3300081788_17,9022_0,64.06661543555678
3300066521_59.fna,3300066521_59,9023_0,79.74246067
3300049003_33.fna,3300049003_33,9024_1,67.33856465466225
3300059582_32.fna,3300059582_32,9025_1,61.793233738370134
3300059595_42.fna,3300059595_42,9025_2,36.12718291786502
3300077991_36.fna,3300077991_36,9026_0,80.52680458
3300060885_96.fna,3300060885_96,9027_0,65.94619469420891
3300065456_31.fna,3300065456_31,9028_0,94.24475111277539
3300082505_3.fna,3300082505_3,9029_1,80.14982460251572
3300045242_3.fna,3300045242_3,9030_1,55.57327047721026
3300044833_25.fna,3300044833_25,9031_1,89.91768701713211
3300077820_8.fna,3300077820_8,9032_1,81.33667367632094
3300044833_44.fna,3300044833_44,9032_2,87.51365127
3300044807_38.fna,3300044807_38,9033_0,68.18738623703653
3300050230_12.fna,3300050230_12,9034_1,65.40101277320719
3300044834_78.fna,3300044834_78,9035_0,83.43351998672753
3300055098_25.fna,3300055098_25,9036_0,66.47909701
3300055099_5.fna,3300055099_5,9037_0,96.55277880094366
3300061213_52.fna,3300061213_52,9038_0,78.34459766193832
3300063178_5.fna,3300063178_5,9039_1,76.53061300006088
3300066480_7.fna,3300066480_7,9040_0,64.85115287644794
3300050648_13.fna,3300050648_13,9041_1,66.22374936726702
3300082513_55.fna,3300082513_55,9042_1,71.76727165075148
3300061856_23.fna,3300061856_23,9043_0,65.01019074
3300082024_70.fna,3300082024_70,9044_0,70.25694503016422
3300050240_125.fna,3300050240_125,9045_1,83.13256113113255
3300082031_12.fna,3300082031_12,9045_2,76.56017661149792
3300076803_11.fna,3300076803_11,9046_1,72.40655018548424
3300077110_70.fna,3300077110_70,9046_2,66.55561449836253
3300080031_75.fna,3300080031_75,9046_3,67.00360816529563
3300082035_24.fna,3300082035_24,9047_0,68.45616694525751
3300080630_56.fna,3300080630_56,9048_0,62.168183077488756
3300079397_61.fna,3300079397_61,9049_1,67.99462769821152
3300066322_73.fna,3300066322_73,9050_1,81.89546506098299
3300044739_8.fna,3300044739_8,9051_1,88.54773021046476
3300062826_65.fna,3300062826_65,9052_1,86.83897939048832
3300077818_51.fna,3300077818_51,9052_2,70.39380724928101
3300062768_42.fna,3300062768_42,9052_3,59.20863598999647
3300082287_20.fna,3300082287_20,9053_1,79.9199967
3300081534_123.fna,3300081534_123,9054_0,65.61561484693354
3300064033_31.fna,3300064033_31,9055_0,41.861951763345076
3300049579_69.fna,3300049579_69,9056_1,86.90701992359512
3300060652_22.fna,3300060652_22,9057_0,83.49532961
3300078359_124.fna,3300078359_124,9058_1,92.90069178782907
3300077115_2.fna,3300077115_2,9059_0,90.38991465470976
3300081506_106.fna,3300081506_106,9060_0,71.84000877126579
3300044735_13.fna,3300044735_13,9061_0,58.16474618846866
3300081529_33.fna,3300081529_33,9062_0,85.89435148017574
3300049297_4.fna,3300049297_4,9063_0,83.18553134736486
3300061216_13.fna,3300061216_13,9064_0,68.05071054703322
3300060294_38.fna,3300060294_38,9065_1,99.62807854
3300049164_4.fna,3300049164_4,9066_1,92.55783227935599
3300044840_16.fna,3300044840_16,9067_1,62.888119812635715
3300044737_44.fna,3300044737_44,9068_0,49.33059289006857
3300047472_73.fna,3300047472_73,9069_0,79.72070167527767
3300077817_48.fna,3300077817_48,9070_1,77.60550897
3300077817_4.fna,3300077817_4,9071_0,89.98821491543812
3300047320_14.fna,3300047320_14,9072_1,87.07423981143556
3300060895_22.fna,3300060895_22,9073_1,41.50951893669415
3300064039_25.fna,3300064039_25,9073_2,43.223791515595664
3300060644_26.fna,3300060644_26,9074_1,77.83272016990739
3300064033_2.fna,3300064033_2,9074_2,67.39448885260438
3300077817_76.fna,3300077817_76,9074_3,59.13915874837338
3300044829_3.fna,3300044829_3,9075_0,50.02382211695155
3300046460_54.fna,3300046460_54,9076_0,72.76658715231717
3300081041_13.fna,3300081041_13,9077_0,65.79693633939753
3300056868_121.fna,3300056868_121,9078_0,70.19536193269589
3300057035_165.fna,3300057035_165,9079_0,32.48720436603656
3300057048_98.fna,3300057048_98,9080_0,61.21261566159995
3300056877_49.fna,3300056877_49,9081_1,63.25305428
3300081966_5.fna,3300081966_5,9082_0,49.13624029386068
3300081968_117.fna,3300081968_117,9083_0,56.82704234451411
3300056749_188.fna,3300056749_188,9084_1,69.51697272940496
3300051238_102.fna,3300051238_102,9085_1,83.43785489541403
3300044703_66.fna,3300044703_66,9086_1,95.96979635776893
3300044667_53.fna,3300044667_53,9087_0,47.08243938520896
3300075650_27.fna,3300075650_27,9088_0,83.84896497332346
3300079560_34.fna,3300079560_34,9089_0,93.23099047
3300082223_41.fna,3300082223_41,9090_0,79.44785535451757
3300082263_68.fna,3300082263_68,9091_0,74.04245108973043
3300056847_2.fna,3300056847_2,9092_0,81.82870879073856
3300064746_20.fna,3300064746_20,9093_1,82.4414109
3300065473_18.fna,3300065473_18,9094_0,66.17883649350973
3300076676_37.fna,3300076676_37,9095_1,65.60128479141231
3300064033_123.fna,3300064033_123,9096_0,72.35135036585217
3300082212_57.fna,3300082212_57,9097_0,65.98012892921889
3300079160_35.fna,3300079160_35,9098_0,81.50695664236248
3300079482_36.fna,3300079482_36,9099_1,64.62384964
3300061640_41.fna,3300061640_41,9099_2,95.41794841338255
3300043766_12.fna,3300043766_12,9100_0,56.991916071692216
3300061538_10.fna,3300061538_10,9101_1,44.01647818
3300078141_21.fna,3300078141_21,9101_2,69.48098997353745
3300049002_20.fna,3300049002_20,9102_0,69.67009227641321
3300078533_69.fna,3300078533_69,9103_0,81.44289057562749
3300082222_123.fna,3300082222_123,9104_1,85.29802849658479
3300082261_7.fna,3300082261_7,9104_2,90.32285527088987
3300050226_36.fna,3300050226_36,9105_0,54.556439728911904
3300061213_123.fna,3300061213_123,9106_0,60.63495884
3300049824_1.fna,3300049824_1,9107_0,46.69198448243774
3300076762_56.fna,3300076762_56,9108_0,63.745063806537985
3300050231_44.fna,3300050231_44,9109_0,93.58275001765843
3300077110_80.fna,3300077110_80,9110_1,91.21120249326798
3300076031_58.fna,3300076031_58,9110_2,61.626689368204566
3300078330_110.fna,3300078330_110,9111_1,64.15867614801536
3300060915_37.fna,3300060915_37,9112_0,34.69105707373953
3300077110_82.fna,3300077110_82,9113_1,81.75597835971509
3300078212_4.fna,3300078212_4,9114_1,67.86001961774366
3300082511_33.fna,3300082511_33,9114_2,74.59215818225586
3300076037_44.fna,3300076037_44,9115_1,53.11324843506949
3300082222_79.fna,3300082222_79,9115_2,83.75041853012736
3300060884_13.fna,3300060884_13,9116_0,46.77309660758503
3300061856_107.fna,3300061856_107,9117_0,44.56273715141457
3300081969_6.fna,3300081969_6,9118_0,31.542379947331998
3300082054_42.fna,3300082054_42,9119_0,54.32898090226599
3300082214_11.fna,3300082214_11,9120_0,75.00225028118533
3300060914_39.fna,3300060914_39,9121_0,81.01510018
3300082035_26.fna,3300082035_26,9122_0,43.17386477988582
3300056675_116.fna,3300056675_116,9123_1,71.76162609009843
3300056811_92.fna,3300056811_92,9124_1,87.96950119719061
3300056811_342.fna,3300056811_342,9125_0,44.066243933176494
3300056749_252.fna,3300056749_252,9126_0,81.33219233564394
3300053671_91.fna,3300053671_91,9127_0,62.96527978
3300054703_17.fna,3300054703_17,9128_0,89.51843775191709
3300045003_30.fna,3300045003_30,9129_0,72.93402794
3300049171_33.fna,3300049171_33,9130_1,96.92538967033792
3300049136_17.fna,3300049136_17,9131_0,93.94882693152407
3300049167_14.fna,3300049167_14,9132_0,82.38318807
3300049144_13.fna,3300049144_13,9133_0,82.87970355400945
3300062802_91.fna,3300062802_91,9134_1,99.96804662186875
3300063085_15.fna,3300063085_15,9134_2,44.24389910766241
3300063075_12.fna,3300063075_12,9135_0,79.03513684578587
3300066659_38.fna,3300066659_38,9136_0,86.68626657401708
3300083098_34.fna,3300083098_34,9137_0,71.68693340594812
3300051096_134.fna,3300051096_134,9138_1,83.20863946237732
3300050226_53.fna,3300050226_53,9139_1,81.29887165916298
3300050216_50.fna,3300050216_50,9140_0,36.95886758966524
3300051099_166.fna,3300051099_166,9141_0,77.32585743923252
3300051099_107.fna,3300051099_107,9142_1,94.044702
3300060884_54.fna,3300060884_54,9142_2,72.87149770059322
3300051238_99.fna,3300051238_99,9143_0,78.99136863288066
3300082222_119.fna,3300082222_119,9144_1,87.21519716680498
3300079482_4.fna,3300079482_4,9145_0,68.69976100656444
3300079547_43.fna,3300079547_43,9146_1,68.99070195618265
3300082267_44.fna,3300082267_44,9146_2,56.04676992178233
3300043757_8.fna,3300043757_8,9147_0,55.46055802208068
3300056809_265.fna,3300056809_265,9148_1,89.93085501039378
3300055098_2.fna,3300055098_2,9149_0,85.00023796517178
3300082277_51.fna,3300082277_51,9150_0,45.47540021231209
3300077581_16.fna,3300077581_16,9151_0,90.44579831040502
3300044652_17.fna,3300044652_17,9152_1,87.67559839434969
3300082240_8.fna,3300082240_8,9152_2,91.04352238072559
3300081138_8.fna,3300081138_8,9153_0,90.84932305
3300045303_17.fna,3300045303_17,9154_1,91.6820797
3300050471_3.fna,3300050471_3,9154_2,44.521944228944236
3300066457_76.fna,3300066457_76,9155_0,36.05625294967297
3300044813_26.fna,3300044813_26,9156_1,91.81618307068746
3300034136_3.fna,3300034136_3,9157_0,86.12207251071784
3300066540_90.fna,3300066540_90,9158_0,94.55411437607792
3300066659_128.fna,3300066659_128,9159_0,96.08638093868534
3300062838_30.fna,3300062838_30,9160_1,88.29088302982665
3300050459_2.fna,3300050459_2,9161_0,82.13501063291419
3300049582_3.fna,3300049582_3,9162_1,93.25105146720207
3300075321_113.fna,3300075321_113,9163_0,75.25239862854465
3300082277_12.fna,3300082277_12,9164_0,61.37435014844723
3300044736_56.fna,3300044736_56,9165_0,97.30951784639898
3300048997_19.fna,3300048997_19,9166_0,80.78287426209093
3300051099_101.fna,3300051099_101,9167_1,90.76874763907624
3300044809_33.fna,3300044809_33,9168_0,65.80051108662403
3300044704_22.fna,3300044704_22,9169_0,58.36437759008413
3300060695_7.fna,3300060695_7,9170_0,52.67838126163373
3300077727_101.fna,3300077727_101,9171_0,72.43878362857635
3300079509_145.fna,3300079509_145,9172_1,85.33567130817154
3300077301_67.fna,3300077301_67,9173_1,80.18254596123829
3300061536_76.fna,3300061536_76,9174_0,88.85356655136658
3300044667_26.fna,3300044667_26,9175_0,53.972920274407336
3300082216_35.fna,3300082216_35,9176_1,66.43814136726489
3300078435_9.fna,3300078435_9,9176_2,72.09222940472479
3300045241_6.fna,3300045241_6,9176_3,53.89621731668778
3300075665_14.fna,3300075665_14,9177_0,45.68001961774365
3300082523_24.fna,3300082523_24,9178_1,63.55646027070271
3300082214_67.fna,3300082214_67,9179_0,35.04066379205027
3300044899_37.fna,3300044899_37,9180_0,80.69348598
3300078330_71.fna,3300078330_71,9181_0,64.59805892144823
3300082054_93.fna,3300082054_93,9182_0,35.71451036024183
3300081724_18.fna,3300081724_18,9183_0,67.73340985773328
3300079550_9.fna,3300079550_9,9184_1,65.48098847217229
3300082203_28.fna,3300082203_28,9185_1,81.77433966478822
3300082511_63.fna,3300082511_63,9186_0,37.566000490050655
3300078481_54.fna,3300078481_54,9187_0,66.30121100167884
3300082263_56.fna,3300082263_56,9188_1,81.15453369822643
3300075582_6.fna,3300075582_6,9188_2,57.25046060009939
3300082264_67.fna,3300082264_67,9189_0,64.12859393628544
3300079121_61.fna,3300079121_61,9190_0,64.31483149
3300082026_75.fna,3300082026_75,9191_1,63.50940267943892
3300078281_28.fna,3300078281_28,9192_1,61.22068773639945
3300080035_21.fna,3300080035_21,9192_2,60.80935204116871
3300082035_96.fna,3300082035_96,9192_3,77.42167117176575
3300044720_48.fna,3300044720_48,9193_0,95.65269616366393
3300044816_43.fna,3300044816_43,9194_0,85.10306197906071
3300066008_118.fna,3300066008_118,9195_0,89.42180035994762
3300049582_46.fna,3300049582_46,9196_1,88.32103290038106
3300066008_127.fna,3300066008_127,9197_1,86.9602856
3300082211_54.fna,3300082211_54,9198_1,76.75131312185279
3300020156_9.fna,3300020156_9,9199_0,76.78726013953086
3300065455_10.fna,3300065455_10,9200_0,77.20918637
3300050139_73.fna,3300050139_73,9201_0,84.85518560121724
3300073834_46.fna,3300073834_46,9202_0,72.45399482113376
3300073843_7.fna,3300073843_7,9203_0,85.74884923963775
3300049574_62.fna,3300049574_62,9204_1,77.61362657795551
3300073847_6.fna,3300073847_6,9205_0,64.06093019703263
3300041935_1.fna,3300041935_1,9206_0,82.84517343811503
3300056977_360.fna,3300056977_360,9207_1,76.70260868870075
3300056811_100.fna,3300056811_100,9207_2,97.21760828183652
3300056797_83.fna,3300056797_83,9207_3,63.32448885260439
3300056751_151.fna,3300056751_151,9208_0,81.06092506896906
3300048995_39.fna,3300048995_39,9209_0,45.12590805976243
3300053229_11.fna,3300053229_11,9210_0,62.27684910588808
3300046715_15.fna,3300046715_15,9211_0,32.41938810786467
3300049006_30.fna,3300049006_30,9212_0,55.05994916
3300078425_46.fna,3300078425_46,9213_0,88.93843761056577
3300079526_42.fna,3300079526_42,9214_0,61.17641000761518
3300055048_6.fna,3300055048_6,9215_0,74.83632093
3300044809_37.fna,3300044809_37,9216_0,78.77813632908257
3300045240_6.fna,3300045240_6,9217_0,77.48944636
3300046715_11.fna,3300046715_11,9218_0,56.99794982620461
3300046825_4.fna,3300046825_4,9219_0,46.370797949241094
3300046715_17.fna,3300046715_17,9220_0,67.12287815726721
3300049298_1.fna,3300049298_1,9221_0,81.58491507048527
3300054967_46.fna,3300054967_46,9222_0,74.06569717465717
3300049581_125.fna,3300049581_125,9223_0,59.60081475423757
3300081257_18.fna,3300081257_18,9224_0,61.42878268
3300057020_7.fna,3300057020_7,9225_1,77.99811811991654
3300081965_104.fna,3300081965_104,9226_0,75.70484823910898
3300076593_24.fna,3300076593_24,9227_1,81.40974529519484
3300077110_13.fna,3300077110_13,9227_2,67.30596964760521
3300075770_7.fna,3300075770_7,9228_1,76.84005638685244
3300078583_2.fna,3300078583_2,9229_0,83.36388580393641
3300055099_84.fna,3300055099_84,9230_0,85.55873342495008
3300061213_83.fna,3300061213_83,9231_1,81.14592212313455
3300078518_38.fna,3300078518_38,9232_1,90.21877940498969
3300049794_6.fna,3300049794_6,9233_0,66.65076058069278
3300043757_3.fna,3300043757_3,9234_0,79.58811959552132
3300079118_22.fna,3300079118_22,9235_0,70.13798023449459
3300051238_179.fna,3300051238_179,9236_1,87.57099997931022
3300061843_69.fna,3300061843_69,9237_1,74.64748978727783
3300082214_19.fna,3300082214_19,9238_0,58.147728750725925
3300076621_25.fna,3300076621_25,9239_0,78.31682618734465
3300076621_64.fna,3300076621_64,9240_0,72.73637786179853
3300054705_93.fna,3300054705_93,9241_0,83.54582019191893
3300080032_51.fna,3300080032_51,9242_0,67.45392979029923
3300044822_70.fna,3300044822_70,9243_0,70.96946023936117
3300062846_36.fna,3300062846_36,9244_0,81.96546805430454
3300060649_47.fna,3300060649_47,9245_1,76.58036571671164
3300054705_6.fna,3300054705_6,9246_0,41.83374136827846
3300061537_93.fna,3300061537_93,9247_0,64.67837817
3300054705_78.fna,3300054705_78,9248_1,72.66105452274012
3300054705_23.fna,3300054705_23,9249_0,91.85351547673471
3300054988_42.fna,3300054988_42,9250_0,81.48857081896914
3300075652_7.fna,3300075652_7,9251_1,84.58272136474238
3300064040_13.fna,3300064040_13,9252_1,85.16009401
3300076604_5.fna,3300076604_5,9253_1,88.74454077495594
3300064044_34.fna,3300064044_34,9254_0,48.62351747624171
3300064045_66.fna,3300064045_66,9255_0,66.80949255959817
3300077818_36.fna,3300077818_36,9256_1,73.04487159315228
3300066659_29.fna,3300066659_29,9257_1,57.08160216580571
3300044814_10.fna,3300044814_10,9258_0,61.16226965
3300054963_21.fna,3300054963_21,9259_0,42.79439437409247
3300060355_85.fna,3300060355_85,9260_0,39.760758005724476
3300054966_55.fna,3300054966_55,9261_0,67.46776212
3300076031_5.fna,3300076031_5,9262_0,57.808357861963025
3300060780_13.fna,3300060780_13,9263_0,42.747763702156895
3300064003_2.fna,3300064003_2,9264_0,60.940765206750626
3300050117_17.fna,3300050117_17,9265_0,67.74996032535645
3300061624_42.fna,3300061624_42,9266_0,64.13651087181306
3300078418_63.fna,3300078418_63,9267_0,72.88725091141364
3300054682_14.fna,3300054682_14,9268_0,90.06071249748136
3300054730_56.fna,3300054730_56,9269_0,70.37550222016537
3300078546_26.fna,3300078546_26,9270_1,65.09282081536924
3300054987_20.fna,3300054987_20,9270_2,59.685567458938486
3300062564_117.fna,3300062564_117,9271_1,51.21218203
3300054987_50.fna,3300054987_50,9272_0,47.838587894346446
3300077557_16.fna,3300077557_16,9273_0,50.07841972473696
3300050345_53.fna,3300050345_53,9274_1,77.94744059202817
3300079401_34.fna,3300079401_34,9275_1,72.62724144
3300050136_26.fna,3300050136_26,9275_2,42.51116465292915
3300063892_7.fna,3300063892_7,9275_3,65.60529624
3300045949_12.fna,3300045949_12,9275_4,50.756600564320806
3300045769_4.fna,3300045769_4,9275_5,47.12718869391663
3300045795_15.fna,3300045795_15,9275_6,47.943479598933564
3300050118_40.fna,3300050118_40,9276_1,72.91505411196559
3300048764_59.fna,3300048764_59,9277_1,80.28142485813267
3300066018_5.fna,3300066018_5,9278_0,59.981380888699476
3300060670_2.fna,3300060670_2,9279_0,39.61669607
3300079481_57.fna,3300079481_57,9280_0,60.34665155068628
3300064038_43.fna,3300064038_43,9281_0,49.05954542621086
3300078546_38.fna,3300078546_38,9282_0,46.84334549051082
3300077675_111.fna,3300077675_111,9283_1,54.775818631866244
3300055239_207.fna,3300055239_207,9284_1,46.12415490605351
3300057049_27.fna,3300057049_27,9284_2,68.40938587798024
3300061213_51.fna,3300061213_51,9285_0,59.243278022049516
3300061843_28.fna,3300061843_28,9286_0,55.855168817868865
3300046531_44.fna,3300046531_44,9287_1,63.52316822925134
3300045258_9.fna,3300045258_9,9287_2,41.43242381648778
3300081487_43.fna,3300081487_43,9287_3,39.30552542
3300061205_5.fna,3300061205_5,9288_1,35.54208356357349
3300082261_37.fna,3300082261_37,9288_2,66.05105935771594
3300061537_60.fna,3300061537_60,9288_3,63.228243606434305
3300056868_19.fna,3300056868_19,9289_0,64.95257846063853
3300054964_85.fna,3300054964_85,9290_1,92.29938816787755
3300043201_6.fna,3300043201_6,9291_0,61.53940110200661
3300080032_52.fna,3300080032_52,9292_0,76.56755327647723
3300062564_40.fna,3300062564_40,9293_1,30.251462233296547
3300079482_34.fna,3300079482_34,9293_2,33.90908816978651
3300050135_13.fna,3300050135_13,9294_0,59.10262339540143
3300054705_42.fna,3300054705_42,9295_0,65.56522470473044
3300054987_63.fna,3300054987_63,9296_0,66.72857718386472
3300060886_21.fna,3300060886_21,9297_0,55.52799649676723
3300061179_61.fna,3300061179_61,9298_1,75.76253911307258
3300049004_46.fna,3300049004_46,9299_1,76.14814852534869
3300054962_33.fna,3300054962_33,9299_2,72.68824484114253
3300082513_36.fna,3300082513_36,9299_3,59.94513907680338
3300073844_34.fna,3300073844_34,9299_4,76.10212860085271
3300076031_34.fna,3300076031_34,9300_0,61.435823441032156
3300045786_9.fna,3300045786_9,9301_1,81.07248218054859
3300045814_9.fna,3300045814_9,9301_2,69.56470970689846
3300050031_27.fna,3300050031_27,9302_1,82.90139259617436
3300056868_142.fna,3300056868_142,9303_0,61.39414592267826
3300060654_38.fna,3300060654_38,9304_0,32.53036661730591
3300082204_20.fna,3300082204_20,9305_1,70.43827385648015
3300082192_5.fna,3300082192_5,9306_0,62.83851615817346
3300048997_44.fna,3300048997_44,9307_0,65.83250051908904
3300054680_50.fna,3300054680_50,9308_0,95.26587109200702
3300076031_56.fna,3300076031_56,9309_0,83.11820095084607
3300018014_9.fna,3300018014_9,9310_1,82.19495077384595
3300061843_60.fna,3300061843_60,9311_0,72.30498987733485
3300062842_5.fna,3300062842_5,9312_0,55.59957843734515
3300046668_2.fna,3300046668_2,9313_0,49.290895242829095
3300082281_50.fna,3300082281_50,9314_0,52.26799405269205
3300060650_16.fna,3300060650_16,9315_1,80.1897525
3300055278_44.fna,3300055278_44,9316_1,86.60412391515784
3300082173_30.fna,3300082173_30,9317_1,72.24212852
3300081485_93.fna,3300081485_93,9317_2,80.37811984842915
3300062123_41.fna,3300062123_41,9318_0,34.44345832359246
3300076650_35.fna,3300076650_35,9319_0,39.188858375632066
3300073841_14.fna,3300073841_14,9320_0,44.720260420468094
3300079482_43.fna,3300079482_43,9321_0,65.55782175241204
3300077107_18.fna,3300077107_18,9322_0,62.94097749
3300075573_81.fna,3300075573_81,9323_1,83.80983851656651
3300060650_25.fna,3300060650_25,9324_1,78.96703086903257
3300054730_20.fna,3300054730_20,9325_0,96.17569066
3300054681_40.fna,3300054681_40,9326_0,90.87936628202031
3300082281_93.fna,3300082281_93,9327_0,66.43940274333795
3300054968_51.fna,3300054968_51,9328_1,91.06446297795847
3300054967_50.fna,3300054967_50,9329_1,70.99996013674041
